"phase","analysis","gene1","gene2","dataset","R","p_value","status","path"
"ph2","heme_nonconsecutive","ALAS1","FECH","KIRP_Tumor",0.41,"9.2e-13","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__KIRP_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","LAML_Tumor",-0.016,"0.84","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__LAML_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","LGG_Tumor",0.32,"4.4e-14","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__LGG_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","LIHC_Tumor",0.15,"0.0029","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__LIHC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","LUAD_Tumor",0.14,"0.0018","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__LUAD_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","LUSC_Tumor",0.29,"9.7e-11","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__LUSC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","MESO_Tumor",0.14,"0.18","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__MESO_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","OV_Tumor",0.23,"2.5e-06","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__OV_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","PAAD_Tumor",0.065,"0.39","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__PAAD_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","PCPG_Tumor",0.32,"8e-06","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__PCPG_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","PRAD_Tumor",0.33,"3.2e-14","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__PRAD_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","READ_Tumor",0.43,"1.8e-05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__READ_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","SARC_Tumor",0.18,"0.0033","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__SARC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","SKCM_Tumor",0.32,"1.8e-12","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__SKCM_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","STAD_Tumor",0.22,"8.1e-06","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__STAD_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","TGCT_Tumor",0.43,"1.4e-07","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__TGCT_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","THCA_Tumor",0.34,"1.4e-15","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__THCA_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","THYM_Tumor",0.36,"6.3e-05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__THYM_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","UCEC_Tumor",0.41,"1.4e-08","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__UCEC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","UCS_Tumor",0.46,"0.00039","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__UCS_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","ALAS1","FECH","UVM_Tumor",0.48,"6e-06","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__ALAS1_vs_FECH__UVM_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","ACC_Tumor",0.33,"0.0037","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__ACC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","BLCA_Tumor",0.25,"5.3e-07","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__BLCA_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","BRCA_Tumor",0.029,"0.34","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__BRCA_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","CESC_Tumor",0.058,"0.31","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__CESC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","CHOL_Tumor",-0.053,"0.76","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__CHOL_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","COAD_Tumor",-0.029,"0.63","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__COAD_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","DLBC_Tumor",-0.014,"0.92","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__DLBC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","ESCA_Tumor",0.16,"0.028","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__ESCA_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","GBM_Tumor",-0.063,"0.42","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__GBM_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","HNSC_Tumor",0.057,"0.19","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__HNSC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","KICH_Tumor",0.2,"0.099","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__KICH_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","KIRC_Tumor",-0.015,"0.74","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__KIRC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","KIRP_Tumor",0.064,"0.28","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__KIRP_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","LAML_Tumor",0.68,"1.1e-24","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__LAML_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","LGG_Tumor",0.00015,"1","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__LGG_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","LIHC_Tumor",0.25,"9.3e-07","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__LIHC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","LUAD_Tumor",0.18,"4.7e-05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__LUAD_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","LUSC_Tumor",0.3,"2.3e-11","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__LUSC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","MESO_Tumor",0.32,"0.0027","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__MESO_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","OV_Tumor",0.23,"1.1e-06","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__OV_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","PAAD_Tumor",-0.17,"0.027","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__PAAD_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","PCPG_Tumor",0.41,"1.4e-08","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__PCPG_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","PRAD_Tumor",0.15,"0.0012","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__PRAD_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","READ_Tumor",0.067,"0.53","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__READ_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","SARC_Tumor",0.038,"0.54","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__SARC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","SKCM_Tumor",0.19,"6.1e-05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__SKCM_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","STAD_Tumor",0.16,"0.0016","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__STAD_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","TGCT_Tumor",0.058,"0.5","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__TGCT_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","THCA_Tumor",0.3,"7.1e-12","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__THCA_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","THYM_Tumor",-0.17,"0.065","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__THYM_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","UCEC_Tumor",0.11,"0.15","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__UCEC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","UCS_Tumor",0.035,"0.8","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__UCS_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","FECH","UVM_Tumor",0.4,"0.00027","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_FECH__UVM_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","ACC_Tumor",0.5,"2.9e-06","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__ACC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","BLCA_Tumor",0.017,"0.73","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__BLCA_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","BRCA_Tumor",0.1,"0.00066","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__BRCA_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","CESC_Tumor",0.0087,"0.88","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__CESC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","CHOL_Tumor",-0.12,"0.47","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__CHOL_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","COAD_Tumor",-0.012,"0.85","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__COAD_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","DLBC_Tumor",0.056,"0.71","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__DLBC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","ESCA_Tumor",0.091,"0.22","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__ESCA_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","GBM_Tumor",0.41,"5.1e-08","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__GBM_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","HNSC_Tumor",0.076,"0.085","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__HNSC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","KICH_Tumor",0.28,"0.021","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__KICH_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","KIRC_Tumor",0.1,"0.016","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__KIRC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","KIRP_Tumor",0.36,"4.5e-10","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__KIRP_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","LAML_Tumor",0.61,"2.4e-19","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__LAML_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","LGG_Tumor",0.41,"5.1e-22","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__LGG_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","LIHC_Tumor",0.25,"1.5e-06","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__LIHC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","LUAD_Tumor",0.13,"0.0038","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__LUAD_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","LUSC_Tumor",7e-04,"0.99","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__LUSC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","MESO_Tumor",0.024,"0.83","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__MESO_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","OV_Tumor",0.22,"6.7e-06","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__OV_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","PAAD_Tumor",0.15,"0.051","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__PAAD_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","PCPG_Tumor",0.13,"0.07","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__PCPG_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","PRAD_Tumor",0.21,"3.4e-06","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__PRAD_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","READ_Tumor",0.064,"0.55","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__READ_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","SARC_Tumor",-0.019,"0.76","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__SARC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","SKCM_Tumor",0.15,"0.001","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__SKCM_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","STAD_Tumor",0.081,"0.1","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__STAD_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","TGCT_Tumor",-0.014,"0.87","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__TGCT_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","THCA_Tumor",0.31,"8.3e-13","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__THCA_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","THYM_Tumor",0.29,"0.0014","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__THYM_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","UCEC_Tumor",-0.047,"0.54","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__UCEC_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","UCS_Tumor",0.12,"0.37","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__UCS_Tumor__spearman.pdf"
"ph2","heme_nonconsecutive","HMBS","PPOX","UVM_Tumor",0.16,"0.16","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__heme_nonconsecutive__HMBS_vs_PPOX__UVM_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","ACC_Tumor",0.58,"6.8e-08","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__ACC_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","BLCA_Tumor",0.53,"3.3e-31","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__BLCA_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","BRCA_Tumor",0.36,"9.9e-35","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__BRCA_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","CESC_Tumor",0.25,"1.2e-05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__CESC_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","CHOL_Tumor",0.37,"0.027","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__CHOL_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","COAD_Tumor",0.46,"5.5e-16","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__COAD_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","DLBC_Tumor",0.57,"4.8e-05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__DLBC_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","ESCA_Tumor",0.35,"1.3e-06","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__ESCA_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","GBM_Tumor",0.62,"1.6e-18","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__GBM_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","HNSC_Tumor",0.18,"3.1e-05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__HNSC_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","KICH_Tumor",0.44,"0.00025","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__KICH_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","KIRC_Tumor",0.28,"1.3e-10","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__KIRC_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","KIRP_Tumor",0.27,"5.4e-06","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__KIRP_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","LAML_Tumor",0.29,"8.4e-05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__LAML_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","LGG_Tumor",0.35,"4.4e-16","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__LGG_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","LIHC_Tumor",0.55,"2e-30","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__LIHC_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","LUAD_Tumor",0.6,"1.4e-47","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__LUAD_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","LUSC_Tumor",0.33,"1.2e-13","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__LUSC_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","MESO_Tumor",0.27,"0.011","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__MESO_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","OV_Tumor",0.3,"4.1e-10","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__OV_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","PAAD_Tumor",0.33,"8.5e-06","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__PAAD_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","PCPG_Tumor",0.16,"0.028","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__PCPG_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","PRAD_Tumor",0.18,"4.6e-05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__PRAD_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","READ_Tumor",0.52,"1.4e-07","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__READ_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","SARC_Tumor",0.54,"3e-21","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__SARC_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","SKCM_Tumor",0.18,"0.00015","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__SKCM_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","STAD_Tumor",0.55,"1.4e-33","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__STAD_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","TGCT_Tumor",-0.064,"0.45","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__TGCT_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","THCA_Tumor",0.38,"1.2e-18","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__THCA_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","THYM_Tumor",0.46,"1.6e-07","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__THYM_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","UCEC_Tumor",0.27,"0.00033","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__UCEC_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","UCS_Tumor",0.039,"0.77","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__UCS_Tumor__spearman.pdf"
"ph2","positive_control","CDK2","CCNE1","UVM_Tumor",0.05,"0.66","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__CDK2_vs_CCNE1__UVM_Tumor__spearman.pdf"
"ph2","positive_control","E2F1","CCNE1","ACC_Tumor",0.55,"2.5e-07","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__positive_control__E2F1_vs_CCNE1__ACC_Tumor__spearman.pdf"
